0,0.2895521754277778,0.09007286443434448,45,0.4729066517608329,0.14581948161971625,44,0
0,0.2895521754277778,0.09007286443434448,48,0.3945499769340318,0.12523631088339815,50,0
0,0.2895521754277778,0.09007286443434448,78,0.24981427394954958,0.11631678425398417,4,0
0,0.2895521754277778,0.09007286443434448,87,0.14808379960416274,0.134475204896217,48,0
0,0.2895521754277778,0.09007286443434448,96,0.4302877410477124,0.0036931707829457316,49,0
1,0.14754488174263625,0.6289905777226763,21,0.1785918248247862,0.47493984412058565,35,0
1,0.14754488174263625,0.6289905777226763,23,0.26863164176163756,0.4749400858188034,12,0
1,0.14754488174263625,0.6289905777226763,27,0.24174981999222311,0.4712267892256342,22,0
1,0.14754488174263625,0.6289905777226763,36,0.17935466184659932,0.679996095767849,12,0
1,0.14754488174263625,0.6289905777226763,99,0.3338457110059726,0.5905568745757455,34,0
2,0.9192016851536386,0.6975608738492907,19,0.7756553619277848,0.6460761627148013,48,0
2,0.9192016851536386,0.6975608738492907,70,0.8264247664008894,0.6201083302968247,3,0
3,0.781422347703778,0.7681827698994076,2,0.9192016851536386,0.6975608738492907,6,0
3,0.781422347703778,0.7681827698994076,50,0.7380366383057252,0.6428228492362331,32,0
3,0.781422347703778,0.7681827698994076,63,0.7108512221866946,0.725032777933318,19,0
3,0.781422347703778,0.7681827698994076,69,0.939663652133082,0.6986705565430786,38,0
3,0.781422347703778,0.7681827698994076,89,0.7386904530831461,0.9376409586373676,26,0
3,0.781422347703778,0.7681827698994076,90,0.6501537748521238,0.7764687675545032,21,0
3,0.781422347703778,0.7681827698994076,91,0.6358693897550561,0.8780024572120468,39,0
3,0.781422347703778,0.7681827698994076,93,0.7719513723165653,0.6246006755083912,4,0
4,0.4781463654185737,0.7691783670321232,79,0.3945584770883337,0.8574300000916276,34,0
4,0.4781463654185737,0.7691783670321232,90,0.6501537748521238,0.7764687675545032,22,0
5,0.7309860488668771,0.5533878836399087,8,0.6222519314718351,0.40986446161164647,30,0
5,0.7309860488668771,0.5533878836399087,24,0.8265301169316837,0.42798195658145033,30,0
5,0.7309860488668771,0.5533878836399087,44,0.5435817700105172,0.5304002769387091,21,0
5,0.7309860488668771,0.5533878836399087,60,0.735812296281443,0.44817247385812453,45,0
5,0.7309860488668771,0.5533878836399087,70,0.8264247664008894,0.6201083302968247,23,0
5,0.7309860488668771,0.5533878836399087,93,0.7719513723165653,0.6246006755083912,26,0
6,0.7853916929874002,0.1524388024338753,62,0.7978194794979944,0.2668718424598161,2,0
6,0.7853916929874002,0.1524388024338753,71,0.6647010697625667,0.281861560585821,50,0
6,0.7853916929874002,0.1524388024338753,82,0.6261801162788787,0.22679899194870135,46,0
7,0.12175207858465897,0.6781488314684785,36,0.17935466184659932,0.679996095767849,1,0
7,0.12175207858465897,0.6781488314684785,38,0.11700832862379185,0.49857514998726304,8,0
8,0.6222519314718351,0.40986446161164647,10,0.7015276301602983,0.36456221024684243,24,0
8,0.6222519314718351,0.40986446161164647,18,0.532722727247844,0.26989608529140496,7,0
8,0.6222519314718351,0.40986446161164647,44,0.5435817700105172,0.5304002769387091,38,0
8,0.6222519314718351,0.40986446161164647,49,0.5898541416701065,0.3876554335918275,22,0
8,0.6222519314718351,0.40986446161164647,71,0.6647010697625667,0.281861560585821,11,0
8,0.6222519314718351,0.40986446161164647,76,0.5759602627791153,0.27330542244793143,7,0
8,0.6222519314718351,0.40986446161164647,82,0.6261801162788787,0.22679899194870135,6,0
8,0.6222519314718351,0.40986446161164647,83,0.6744672826432206,0.5767768912839906,36,0
9,0.5993017965143682,0.06567692439969519,45,0.4729066517608329,0.14581948161971625,46,0
9,0.5993017965143682,0.06567692439969519,58,0.5491620058610731,0.029571168309003415,36,0
9,0.5993017965143682,0.06567692439969519,73,0.6241943704312108,0.1332161445425828,29,0
10,0.7015276301602983,0.36456221024684243,5,0.7309860488668771,0.5533878836399087,46,0
10,0.7015276301602983,0.36456221024684243,18,0.532722727247844,0.26989608529140496,34,0
10,0.7015276301602983,0.36456221024684243,24,0.8265301169316837,0.42798195658145033,7,0
