0,0.8686139836447804,0.10465019059601366,30,0.7849625311562215,0.11868599565499871,1,0
0,0.8686139836447804,0.10465019059601366,31,0.8961925561645036,0.00936363921734118,2,0
0,0.8686139836447804,0.10465019059601366,82,0.9447973175047603,0.17836670530535148,2,0
0,0.8686139836447804,0.10465019059601366,98,0.8618289743722843,0.053395957954499695,1,0
0,0.8686139836447804,0.10465019059601366,107,0.6812508592343313,0.1630134285863416,2,0
0,0.8686139836447804,0.10465019059601366,153,0.7543171577415254,0.05246073607042301,2,0
0,0.8686139836447804,0.10465019059601366,165,0.7624786346718031,0.15184698530695684,2,0
0,0.8686139836447804,0.10465019059601366,174,0.872115085758309,0.24014943917432385,2,0
0,0.8686139836447804,0.10465019059601366,182,0.6971203314295926,0.10684382985643559,2,0
1,0.8019200985783448,0.14797693894238517,3,0.7447463762427,0.10446699148335836,2,0
1,0.8019200985783448,0.14797693894238517,30,0.7849625311562215,0.11868599565499871,2,0
1,0.8019200985783448,0.14797693894238517,31,0.8961925561645036,0.00936363921734118,2,0
1,0.8019200985783448,0.14797693894238517,35,0.6186608198488884,0.16186890145128596,1,0
1,0.8019200985783448,0.14797693894238517,51,0.9136470989430562,0.04066700904280807,2,0
1,0.8019200985783448,0.14797693894238517,75,0.8348566833027432,0.33249100493148653,1,0
1,0.8019200985783448,0.14797693894238517,91,0.7914899859727995,0.29549436646784377,1,0
1,0.8019200985783448,0.14797693894238517,98,0.8618289743722843,0.053395957954499695,1,0
1,0.8019200985783448,0.14797693894238517,104,0.9038091043226703,0.22535757470829965,1,0
1,0.8019200985783448,0.14797693894238517,107,0.6812508592343313,0.1630134285863416,2,0
1,0.8019200985783448,0.14797693894238517,119,0.6354326701831525,0.08774437325328999,2,0
1,0.8019200985783448,0.14797693894238517,120,0.7296645267193572,0.30787221217990757,1,0
1,0.8019200985783448,0.14797693894238517,157,0.7531528387474328,5.762362895938011E-4,1,0
1,0.8019200985783448,0.14797693894238517,165,0.7624786346718031,0.15184698530695684,1,0
1,0.8019200985783448,0.14797693894238517,174,0.872115085758309,0.24014943917432385,2,0
1,0.8019200985783448,0.14797693894238517,182,0.6971203314295926,0.10684382985643559,2,0
2,0.28516108543212904,0.5397481199671796,27,0.40578341264679607,0.5259923777271654,2,0
2,0.28516108543212904,0.5397481199671796,62,0.2016368097232476,0.44685790555562566,2,0
2,0.28516108543212904,0.5397481199671796,67,0.43505752687530086,0.6000391970778672,2,0
2,0.28516108543212904,0.5397481199671796,69,0.2704806225298657,0.6593845737115199,1,0
